station_id,station_name,latitude,longitude,_total_elements,_unique_feature_types,aeroway,amenity,barrier,boundary,building,craft,emergency,healthcare,highway,historic,industrial,landuse,leisure,man_made,military,natural,office,place,power,public_transport,railway,shop,sport,tourism,water,waterway
site_5375,"PWD Junction, Kohima - NPCB",25.6635413,94.0989878,122352,14,NA,"atm,bank,childcare,clinic,dentist,fuel,marketplace,place_of_worship,police,post_office,restaurant,townhall",wall,administrative,"church,commercial,hospital,residential,school,stadium,transportation",NA,NA,NA,"bus_stop,footway,path,residential,rest_area,secondary,service,steps,tertiary,trunk,unclassified",battlefield,NA,"cemetery,residential","park,stadium",cross,NA,tree,"association,educational_institution,government,insurance","city,suburb","line,tower",platform,NA,"department_store,gas",NA,"artwork,hotel,information",NA,stream
site_5377,"Kunjaban, Agartala - Tripura SPCB",23.8628276,91.2887362,3986,10,NA,"atm,blood_bank,college,courthouse,fire_station,hospital,marketplace,place_of_worship,school","wall,gate",administrative,house,NA,fire_hose,hospital,"mini_roundabout,path,primary,residential,service,tertiary,unclassified",building,NA,"commercial,forest,grass,residential","garden,park",NA,NA,"sand,wetland,wood",government,suburb,"line,plant,portal,substation,tower",platform,NA,NA,NA,information,NA,drain
site_5392,"Bandra Kurla Complex, Mumbai - IITM",19.053536,72.84643,88880,18,NA,"bank,bench,bus_station,cafe,cinema,courthouse,parking,place_of_worship,pub,restaurant,school,waste_basket","fence,gate,lift_gate",administrative,"apartments,commercial,construction,office,retail,roof,temple",NA,NA,NA,"bus_stop,crossing,cycleway,footway,living_street,motorway,motorway_link,path,primary,primary_link,residential,service,steps,tertiary,track,traffic_signals",NA,NA,"aquaculture,commercial,railway,residential","fitness_station,park,pitch,sports_centre,swimming_pool","pier,pipeline",NA,"tree,water,wetland",government,neighbourhood,line,"platform,station","buffer_stop,construction,platform,platform_edge,rail,signal,switch","car,electronics,mall,travel_agency","badminton,cricket,cricket;swimming;running;badminton;billiards;table_tennis,fitness,swimming",artwork,"basin,pond,river","drain,river"
site_5393,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,20354,19,NA,"atm,bank,bench,cafe,clinic,courthouse,drinking_water,events_venue,fast_food,fountain,juice_bar,library,marketplace,parking,pharmacy,place_of_worship,police,recycling,restaurant,school,shelter,taxi,toilets,townhall,waste_basket,water_point","bollard,fence,gate,lift_gate,wall",,"apartments,commercial,house,mosque,roof,temple,train_station,yes;apartments",bakery,fire_hydrant,"centre,pharmacy","bus_stop,crossing,footway,living_street,path,pedestrian,residential,secondary,service,steps,street_lamp,tertiary,tertiary_link,unclassified","heritage,memorial",NA,"grass,railway,residential,retail","garden,park,playground,swimming_pool","mast,pump,storage_tank,surveillance,water_tap",NA,"tree,water",government,"neighbourhood,suburb","generator,pole,substation,transformer","platform,station,stop_area,stop_position","buffer_stop,crossing,level_crossing,platform,rail,station,stop,subway,subway_entrance,switch","bag,bakery,betel_quid,boutique,clothes,confectionery,convenience,dairy,department_store,dry_cleaning,dry_fruits,greengrocer,hardware,jewelry,juice,mall,mobile_phone,sewing,shoes,tea,wholesale",NA,"artwork,attraction,hotel,information",pond,NA
site_5394,"Mazgaon, Mumbai - IITM",18.96702,72.84214,50374,17,NA,"bank,clinic,fuel,hospital,place_of_worship,police,school","bollard,gate,retaining_wall",administrative,"apartments,commercial,house,industrial,mosque,residential,roof,storage_tank,train_station",,water_tank,"centre,hospital","bus_stop,crossing,footway,living_street,motorway,motorway_link,path,pedestrian,primary,primary_link,residential,secondary,service,steps,tertiary,tertiary_link,traffic_signals,unclassified",ruins,NA,"grass,industrial,railway,recreation_ground,residential","pitch,playground","bridge,reservoir_covered,storage_tank,works",NA,"water,wood",government,"locality,suburb",line,"platform,station,stop_area,stop_position","level_crossing,platform,rail,station,stop,switch,yard",bakery,NA,attraction,NA,NA
site_5397,"Khindipada-Bhandup West, Mumbai - IITM",19.1653323,72.922099,7613,12,NA,hotel,"wall,gate",national_park,"apartments,storage_tank",,NA,NA,"construction,path,service,track",wayside_shrine,NA,"industrial,recreation_ground",nature_reserve,"pipeline,reservoir_covered,water_works",NA,"grassland,tree,water,wood",goverment,NA,"generator,line,plant,substation,tower",,NA,NA,NA,artwork,"canal,reservoir",stream
site_5398,"Navy Nagar-Colaba, Mumbai - IITM",18.897756,72.81332,302033,14,helipad,"blood_bank,bus_station,hospital,parking,place_of_worship,school,university",gate,"administrative,administrative_cooperation,local_authority","apartments,church,school",,NA,hospital,"bus_stop,path,residential,service,tertiary",NA,NA,"Hospital,club,education,golf_course,military,recreation_ground,residential","golf_course,park,pitch,schoolyard,slipway,swimming_pool",NA,NA,"coastline,sand,shoal,tree,tree_row,wetland",government,"island,sea,state","line,tower","platform,station",NA,NA,"badminton,basketball,swimming,tennis",,NA,NA
site_5399,"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,20916,17,terminal,"atm,bank,bench,cafe,cinema,clinic,community_centre,drinking_water,fast_food,fuel,hospital,parking,pharmacy,place_of_worship,public_building,restaurant,school,theatre,veterinary","bollard,gate,lift_gate",administrative,"apartments,commercial,hotel,office,residential,transportation",electronics_repair,fire_hose,"centre,clinic,hospital,pharmacy","bus_stop,crossing,footway,living_street,primary,residential,secondary,secondary_link,service,steps,tertiary,tertiary_link,traffic_signals,unclassified",NA,NA,"commercial,industrial,residential",park,NA,NA,tree,"company,government,pharmaceutical_corporate_office,research","locality,neighbourhood",line,"platform,station,stop_area,stop_position","platform,station,stop,subway,subway_entrance","alcohol,beauty,car_repair,convenience,hairdresser,motorcycle,pet",NA,"hostel,hotel",NA,NA
site_5400,"Borivali East, Mumbai - IITM",19.23241,72.86895,10884,14,NA,"bicycle_rental,clinic,hospital,parking,parking_entrance,place_of_worship,toilets","entrance,gate","administrative,national_park","apartments,school",NA,NA,"hospice,hospital,pharmacy","footway,living_street,residential,service,tertiary,tertiary_link,unclassified",NA,NA,residential,"nature_reserve,park",surveillance,NA,"scrub,water,wood",governament,locality,line,platform,"miniature,stop","vivi service,cafe",NA,"apartment,zoo",river,river
site_5401,"Sector-19A Nerul, Navi Mumbai - IITM",19.044,73.0325,12070,13,NA,"parking,toilets",gate,administrative,"apartments,commercial,industrial,stadium",NA,NA,hospital,"bus_stop,cycleway,footway,living_street,motorway,residential,service,steps,tertiary,tertiary_link,track",NA,NA,"construction,forest,industrial,quarry,residential","nature_reserve,pitch,sports_centre,stadium",NA,NA,"water,wood",governament,city,"line,tower",platform,platform,"cafe,restuarant","cricket;football,multi,soccer","camp_site,hotel,viewpoint",lake,"stream,waterfall"
site_5402,"Malad West, Mumbai - IITM",19.19709,72.82204,15310,13,NA,"atm,bank,cafe,clinic,college,fire_station,hospital,parking,place_of_worship,post_office,restaurant,school","gate,wall",administrative,"apartments,college,industrial,residential,roof,school,temple",NA,NA,NA,"bus_stop,crossing,footway,residential,secondary,secondary_link,service,tertiary,traffic_signals",NA,NA,"grass,industrial,recreation_ground,residential","garden,park,swimming_pool",NA,NA,"tree,water,wetland",financial,neighbourhood,"line,substation,tower","platform,bus stop","buffer_stop,level_crossing,subway,switch,workshop","general,supermarket",NA,NA,river,NA
site_5403,"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,314124,17,NA,"cafe,clinic,fast_food,fuel,hospital,place_of_worship,police,school","gate,lift_gate","administrative,administrative_cooperation,local_authority","apartments,construction,mosque,residential,roof",NA,NA,"centre,hospital","bus_stop,crossing,cycleway,elevator,footway,living_street,motorway,motorway_junction,motorway_link,primary,primary_link,residential,secondary,service,steps,tertiary,traffic_signals,turning_circle",memorial,NA,"construction,hospital,industrial,residential","park,pitch,swimming_pool","pier,reservoir_covered,water_works",NA,coastline,"diplomatic,government","island,sea,state",line,"platform,station,stop_area,stop_position","station,stop,subway,subway_entrance",bakery,NA,hotel,NA,NA
site_5404,"Mhada Colony, Pune - IITM",18.57304,73.927715,3163,6,"aerodrome,apron,hangar,taxiway","hand store,mess","gate,wall",administrative,school,NA,NA,NA,"living_street,residential,service,track",building,NA,"government,grass,military",,NA,airfield,tree,goverment,city,"generator,substation",NA,NA,mess,NA,NA,NA,NA
